Date,Open,High,Low,Close,Adj Close,Volume,Days
1/27/2021,279.98999,280.809998,273.079987,274.049988,261.854126,4337000,742
1/28/2021,276.170013,282.959991,274.929993,278.049988,265.676117,3463000,743
1/29/2021,275.809998,277.059998,270.029999,270.820007,258.767883,4079500,744
2/1/2021,271.230011,272.649994,267.25,270.070007,258.05127,3707800,745
2/2/2021,270,275.690002,269.98999,272.160004,260.048248,4111800,746
2/3/2021,271.890015,275.720001,270.709991,274.170013,261.968811,2802700,747
2/4/2021,274.25,279.440002,274.25,278.820007,266.411896,2976000,748
2/5/2021,280.290009,281.76001,277.809998,278.859985,266.450073,2389900,749
2/8/2021,279.690002,280.420013,276.890015,280.029999,267.568054,3475600,750
2/9/2021,279.660004,280.200012,276.619995,276.769989,264.453094,2507800,751
2/10/2021,278.029999,278.929993,276.25,278.690002,266.287628,2410600,752
2/11/2021,277.929993,280.25,276.01001,277.059998,264.730194,2595300,753
2/12/2021,277.119995,278.709991,276.579987,277.51001,265.160217,2392200,754
2/16/2021,277.01001,278.630005,274.880005,275.390015,263.134552,2873500,755
2/17/2021,275.540009,281.790009,275.399994,280.920013,268.418396,3536400,756
2/18/2021,280.799988,284.679993,279.829987,283.049988,270.453613,3532000,757
2/19/2021,282.869995,283.910004,279.440002,279.640015,267.195374,4079900,758
2/22/2021,278.209991,278.48999,273.630005,275.850006,263.574066,3995500,759
2/23/2021,269.380005,269.670013,257.579987,267.23999,255.347229,12111000,760
2/24/2021,263.230011,266.98999,254.029999,259.970001,248.400757,14512700,761
2/25/2021,259.75,260.899994,254.710007,255.25,243.890762,6545400,762
2/26/2021,257.769989,260.23999,256.109985,258.339996,246.843307,7871200,763
3/1/2021,258.809998,262.480011,258.470001,261.619995,249.977325,4528900,764
3/2/2021,261.679993,263.109985,259.769989,260.290009,248.706512,3740300,765
3/3/2021,259.279999,260.5,256.01001,257.359985,245.906891,4257500,766
3/4/2021,256,256.859985,247.100006,250.929993,239.763046,7154900,767
3/5/2021,252.259995,254.199997,246.589996,253.520004,242.237808,6351800,768
3/8/2021,254.229996,263.230011,252.520004,259.029999,247.502579,5037400,769
3/9/2021,262.730011,267.570007,261.790009,264.959991,253.168716,6625300,770
3/10/2021,265.920013,268.75,264.079987,266.23999,255.985825,3798400,771
3/11/2021,268.600006,270.779999,267.200012,268.850006,258.4953,4371300,772
3/12/2021,267.450012,273.809998,266.76001,273.100006,262.581665,4190500,773
3/15/2021,274.5,279.649994,274.339996,278.540009,267.812103,4355200,774
3/16/2021,278.540009,282.519989,277.649994,282.079987,271.21579,4458900,775
3/17/2021,281.140015,283.880005,279.25,280.029999,269.24472,5908400,776
3/18/2021,279.029999,285.470001,277.76001,283.160004,272.25415,4808100,777
3/19/2021,283.640015,289.100006,282.429993,289.100006,277.965393,13729200,778
3/22/2021,286.5,290.329987,284.200012,288.940002,277.811523,5564700,779
3/23/2021,289.609985,293.429993,288.940002,289.980011,278.811493,4801200,780
3/24/2021,289.26001,296.779999,288.98999,292.75,281.474792,4842000,781
3/25/2021,293.029999,297.880005,292.459991,297.179993,285.734192,5373500,782
3/26/2021,297.339996,304,296.029999,303.809998,292.108856,5865900,783
3/29/2021,303.299988,305.549988,299.929993,302.200012,290.560852,4642900,784
3/30/2021,301.649994,305.679993,300.040009,304.820007,293.079956,5045400,785
3/31/2021,305.5,308.019989,304.140015,305.25,293.493378,4744100,786
4/1/2021,306.880005,308.549988,303.890015,307.75,295.897095,3923900,787
4/5/2021,309.839996,315.850006,309.73999,315.399994,303.252441,4697200,788
4/6/2021,313.609985,315.940002,313.130005,313.779999,301.694824,3988600,789
4/7/2021,312.839996,315.140015,310.929993,312.470001,300.435303,3799300,790
4/8/2021,312.700012,315.25,310.589996,314.429993,302.319794,4035600,791
4/9/2021,315.369995,319.320007,314.75,319.230011,306.934906,4607800,792
4/12/2021,317.720001,321.309998,317.309998,320.790009,308.434875,3556800,793
4/13/2021,320.529999,320.899994,317,320.399994,308.059906,3635100,794
4/14/2021,319.709991,322.700012,319.290009,320.019989,307.694519,3440600,795
4/15/2021,320.209991,323.399994,320.049988,322.73999,310.309784,3508200,796
4/16/2021,324.839996,328.670013,323.940002,328.079987,315.444092,6213100,797
4/19/2021,326.48999,328.829987,325.440002,326.850006,314.261444,4494300,798
4/20/2021,326,327.690002,322.160004,323.959991,311.482758,4462900,799
4/21/2021,324.959991,327.910004,323.890015,325.950012,313.396149,3740100,800
4/22/2021,326.200012,326.429993,318.839996,321.459991,309.07901,4875000,801
4/23/2021,322.190002,325.529999,319.579987,323.890015,311.415466,3405700,802
4/26/2021,323.679993,324,319.320007,319.98999,307.66568,2848500,803
4/27/2021,320.5,322.470001,320.380005,320.589996,308.242554,3335800,804
4/28/2021,321.950012,322.959991,319.299988,319.709991,307.396454,2713400,805
4/29/2021,321.709991,325.790009,321.079987,325.339996,312.809601,3261900,806
4/30/2021,325.049988,325.829987,321.609985,323.670013,311.203949,3118700,807
5/3/2021,326.279999,331.619995,325.679993,330.269989,317.549744,3683700,808
5/4/2021,329.119995,333.230011,328.880005,332.769989,319.953461,3954400,809
5/5/2021,334.25,334.25,331.160004,332.049988,319.261139,3227200,810
5/6/2021,333.670013,337.809998,333.230011,337.579987,324.578186,3539600,811
5/7/2021,336.679993,339.809998,335.529999,339.25,326.183868,2998100,812
5/10/2021,340.450012,345.690002,339.540009,341.119995,327.981873,4840600,813
5/11/2021,337.549988,338,328.209991,330.660004,317.924713,5500900,814
5/12/2021,326.519989,328.799988,316.269989,317,304.790833,5822000,815
5/13/2021,319,327.420013,318.690002,325.420013,312.886536,5159800,816
5/14/2021,326.290009,327.320007,321.859985,323.630005,311.165497,3998000,817
5/17/2021,321,322.829987,315.309998,320.01001,307.684906,4388000,818
5/18/2021,320,324.559998,314.779999,316.75,304.550446,7010300,819
5/19/2021,312,314.75,309.070007,314.450012,302.33905,5242100,820
5/20/2021,314.890015,319.709991,314.890015,315.899994,303.733185,3854700,821
5/21/2021,317,319.279999,314.450012,315.769989,303.608215,3920600,822
5/24/2021,316.839996,318.73999,314.589996,314.839996,302.71402,2930600,823
5/25/2021,315.529999,317.100006,314.25,316.75,304.550446,3523300,824
5/26/2021,317.809998,321.380005,316.679993,317.329987,305.108093,2881600,825
5/27/2021,317.299988,320.410004,317.299988,318.769989,306.492615,3734800,826
5/28/2021,320.369995,321.51001,318.850006,318.910004,306.627289,3194000,827
6/1/2021,320.660004,321.26001,315.170013,316.309998,304.12738,3549800,828
6/2/2021,315.480011,316.980011,312.410004,313.230011,302.74527,3380100,829
6/3/2021,311,312.929993,309.690002,311.429993,301.005493,2652500,830
6/4/2021,312.109985,313.450012,309.350006,311.01001,300.599579,2638700,831
6/7/2021,311.119995,312.329987,307.880005,309.959991,299.584717,3974800,832
6/8/2021,311.269989,312.290009,308.980011,310.899994,300.493286,2913500,833
6/9/2021,311.450012,312.980011,306.899994,307.339996,297.052429,3603700,834
6/10/2021,307.649994,309.649994,306.140015,308.309998,297.98996,3286300,835
6/11/2021,309.269989,311.23999,308.350006,310.769989,300.367615,2785100,836
6/14/2021,308.929993,310.059998,306.220001,309.320007,298.966156,3393500,837
6/15/2021,308.75,308.950012,303.48999,306.450012,296.192261,5270600,838
6/16/2021,306.690002,307.350006,301.170013,302.779999,292.64505,4492500,839
6/17/2021,303.049988,305.209991,300.029999,303.119995,292.973663,4481100,840
6/18/2021,299.25,303.829987,298.399994,302.609985,292.480774,8792700,841
6/21/2021,305.25,308.720001,304.869995,307.600006,297.303711,3774200,842
6/22/2021,309.130005,314.910004,308.299988,312.709991,302.242645,4418400,843
6/23/2021,312.019989,313.660004,310.630005,311.670013,301.237488,2564500,844
6/24/2021,313.119995,314.839996,311.670013,311.839996,301.401794,2649200,845
6/25/2021,312.23999,315.459991,311.549988,313.630005,303.131897,11733500,846
6/28/2021,313.660004,315.269989,311.369995,314.279999,303.760132,2635400,847
6/29/2021,315.790009,320.299988,315.559998,318.23999,307.587555,3150100,848
6/30/2021,317.940002,320.290009,317.690002,318.890015,308.21582,3061500,849
7/1/2021,319.910004,321.690002,318.5,321.540009,310.7771,2578000,850
7/2/2021,322.529999,323.119995,321.350006,322.700012,311.898346,2201600,851
7/6/2021,322.829987,323.829987,316.799988,319.26001,308.573425,3109500,852
7/7/2021,318.48999,324.420013,318.25,323.480011,312.652191,2939900,853
7/8/2021,319.070007,320.329987,314.799988,318.540009,307.877533,3663000,854
7/9/2021,320.540009,323.309998,320.179993,322.089996,311.308685,2587400,855
7/12/2021,321.070007,324,320.529999,321.73999,310.970428,2521800,856
7/13/2021,322.440002,323.290009,316.829987,317.049988,306.437347,3213800,857
7/14/2021,318.75,320.059998,318.01001,319.220001,308.53476,3381600,858
7/15/2021,317.380005,322.959991,317.359985,322.709991,311.907959,2603900,859
7/16/2021,324,326.279999,321.399994,321.540009,310.7771,3623700,860
7/19/2021,317.98999,319,314.910004,318.869995,308.196472,3752600,861
7/20/2021,318.5,326.130005,318.269989,325.350006,314.459564,4251700,862
7/21/2021,327.600006,328.470001,324.970001,326.359985,315.43576,2832600,863
7/22/2021,327.940002,327.970001,325.329987,326.660004,315.725739,2208100,864
7/23/2021,329.470001,333.450012,327.940002,332.839996,321.698883,2786400,865
7/26/2021,330.070007,331.559998,326.880005,331.179993,320.094421,2752000,866
7/27/2021,331.790009,331.880005,326.059998,327.26001,316.305634,2910300,867
7/28/2021,326.420013,329.329987,324.709991,325.519989,314.623871,2376200,868
7/29/2021,326.48999,328.559998,325.440002,327.429993,316.469971,2172400,869
7/30/2021,326.850006,330.109985,326.339996,328.190002,317.204559,2381200,870
8/2/2021,330,330,326.420013,327.220001,316.266998,2016400,871
8/3/2021,328.350006,333.01001,328.029999,331.940002,320.82901,2405900,872
8/4/2021,330.690002,331.920013,329.390015,330.309998,319.25354,1783700,873
8/5/2021,331.959991,336,331.089996,333.109985,321.959839,2284000,874
8/6/2021,334.690002,335.709991,329.119995,329.839996,318.799286,2656600,875
8/9/2021,329.230011,331.070007,327.320007,328.76001,317.755463,1995300,876
8/10/2021,328.670013,333.23999,327.149994,331.480011,320.384399,1868100,877
8/11/2021,333.799988,338.549988,333.399994,337,325.719604,3258600,878
8/12/2021,337.350006,338.170013,332.279999,334.019989,322.839355,2554200,879
8/13/2021,333.859985,335.799988,330.980011,331.320007,320.229767,2217000,880
8/16/2021,330.709991,335.630005,327.970001,335.049988,323.834839,3496300,881
8/17/2021,321,323.589996,316.609985,320.75,310.01358,9322800,882
8/18/2021,319.339996,327.859985,319,321.549988,310.786774,4880600,883
8/19/2021,318.790009,325.190002,317.799988,322.899994,312.091583,2974700,884
8/20/2021,322.640015,329.679993,322.470001,329.23999,318.21933,2929900,885
8/23/2021,330,330.529999,327.380005,327.73999,316.769562,2792700,886
8/24/2021,328.76001,328.839996,324.51001,324.899994,314.024628,2359500,887
8/25/2021,324.149994,326.559998,323.109985,323.880005,313.038788,2586900,888
8/26/2021,323.209991,324.98999,321,321.480011,310.719116,2952300,889
8/27/2021,320.880005,324.049988,319.649994,323.380005,312.555511,2985400,890
8/30/2021,325.910004,329.5,325.209991,327.100006,316.151031,2926900,891
8/31/2021,327,328.269989,323.619995,326.179993,315.26178,4183100,892
9/1/2021,325.559998,325.779999,320.279999,323.640015,314.397247,3339100,893
9/2/2021,325.029999,328.179993,323.700012,327.73999,318.380096,3109000,894
9/3/2021,325.329987,330.899994,325.160004,330.339996,320.905853,2774800,895
9/7/2021,331.029999,332.559998,326.899994,328.950012,319.555542,2555200,896
9/8/2021,328.950012,331.929993,327.630005,331.579987,322.110443,2219500,897
9/9/2021,332.450012,333.730011,330.869995,331.769989,322.295044,3011900,898
9/10/2021,334,335.230011,331.450012,331.950012,322.46991,3178600,899
9/13/2021,334.950012,337.149994,332.75,335.450012,325.869965,3908700,900
9/14/2021,336.029999,337.48999,332.420013,333.119995,323.606476,2857200,901
9/15/2021,333.359985,334.670013,330.100006,333.369995,323.849335,2875500,902
9/16/2021,334.720001,337.839996,334.170013,336.390015,326.783081,3043800,903
9/17/2021,334.950012,339.649994,334.950012,335.670013,326.083679,7098400,904
9/20/2021,331.829987,335.390015,328.429993,331.209991,321.751007,4036600,905
9/21/2021,333.029999,336.970001,332,334.220001,324.675049,3171100,906
9/22/2021,335.850006,339,333.459991,335.929993,326.336243,2872800,907
9/23/2021,337.839996,339.519989,335.600006,335.910004,326.316772,2426600,908
9/24/2021,336.779999,337.839996,335.549988,337.48999,327.851685,2004900,909
9/27/2021,336.869995,343.73999,336.869995,341.410004,331.659698,2966100,910
9/28/2021,341.369995,341.369995,332.459991,333.799988,324.267029,3304100,911
9/29/2021,333.359985,338.880005,333.359985,336.929993,327.307678,2424000,912
9/30/2021,338.23999,338.709991,327.630005,328.26001,318.885254,4255000,913
10/1/2021,328.149994,332.730011,324.579987,329.859985,320.439545,2814200,914
10/4/2021,328.5,330.609985,324.160004,326.470001,317.146393,2919900,915
10/5/2021,326.899994,332.190002,326.329987,329.480011,320.070465,2514300,916
10/6/2021,328.160004,330.649994,325.399994,330.359985,320.925293,2226800,917
10/7/2021,333.5,339.220001,332.859985,337.480011,327.84201,2789500,918
10/8/2021,333,335.410004,330.880005,334.339996,324.791626,2912200,919
10/11/2021,335.600006,340.859985,334.600006,336.970001,327.346558,2589100,920
10/12/2021,339.140015,341.049988,337.399994,337.799988,328.152802,2960300,921
10/13/2021,337.320007,340.23999,336.549988,338.279999,328.61908,2477400,922
10/14/2021,340.529999,344.369995,340.100006,344.049988,334.224335,2824300,923
10/15/2021,346.540009,350.950012,345.75,350.410004,340.402679,3473500,924
10/18/2021,349,355.950012,349,355.01001,344.871338,3487500,925
10/19/2021,356.940002,358.089996,354.420013,357.98999,347.766174,2375600,926
10/20/2021,357.73999,359.570007,356.209991,358.230011,347.99939,2574800,927
10/21/2021,358.200012,364.850006,358.119995,364.619995,354.206879,2885400,928
10/22/2021,365,367.029999,362.149994,365.98999,355.53772,2734700,929
10/25/2021,367.200012,371.660004,365.98999,371.26001,360.657257,2923400,930
10/26/2021,373.390015,374.049988,369.079987,369.200012,358.656097,2989500,931
10/27/2021,369.869995,375.149994,369.309998,372.320007,361.686981,2840300,932
10/28/2021,373,373.940002,370.890015,371.570007,360.958405,2553500,933
10/29/2021,370.329987,375.149994,370.029999,371.73999,361.123505,3820200,934
11/1/2021,373,373.570007,364.700012,366.480011,356.013763,3380500,935
11/2/2021,366.200012,368.890015,364.940002,367.290009,356.800629,2367100,936
11/3/2021,366.630005,369.359985,365.25,368.970001,358.432648,2378800,937
11/4/2021,370.779999,373.230011,369.410004,372.179993,361.550934,3210000,938
11/5/2021,373.809998,374.410004,367.570007,368.399994,357.878937,3090200,939
11/8/2021,370.220001,372.910004,367.850006,368.589996,358.063477,2357200,940
11/9/2021,369.670013,373.880005,368.709991,370.649994,360.064667,2183300,941
11/10/2021,368.25,371.209991,367.720001,368.579987,358.053741,2161400,942
11/11/2021,371,372,365.829987,367.630005,357.13092,2387300,943
11/12/2021,369.119995,373.5,366.700012,372.630005,361.988098,2793300,944
11/15/2021,374.390015,374.869995,369.290009,371.079987,360.482361,3650600,945
11/16/2021,382,394.380005,379,392.329987,381.125488,8648200,946
11/17/2021,392.829987,399.429993,390.809998,394.850006,383.573547,4647000,947
11/18/2021,398,406.540009,396.089996,405.850006,394.259399,4503700,948
11/19/2021,407.630005,410.100006,404.109985,408.690002,397.01828,3542000,949
11/22/2021,409.799988,416.559998,408.700012,408.790009,397.115417,4006400,950
11/23/2021,405.670013,409.679993,403.01001,408.369995,396.707397,3557000,951
11/24/2021,403.660004,412.75,402.880005,412.109985,400.340607,2676300,952
11/26/2021,407.26001,414.140015,402.25,402.700012,391.199341,3007800,953
11/29/2021,406.899994,410.809998,406.040009,406.820007,395.201691,3725500,954
11/30/2021,403.589996,408.429993,400.25,400.609985,389.169006,7773500,955
12/1/2021,402.079987,410.25,400.220001,400.420013,390.593231,3516200,956
12/2/2021,401.809998,410.700012,401,407.769989,397.762817,3705000,957
12/3/2021,409.850006,415.929993,404.450012,407.809998,397.801849,5237500,958
12/6/2021,413.519989,420.609985,411.220001,415.700012,405.49826,4624500,959
12/7/2021,417,418.559998,413.019989,416.179993,405.966431,4204500,960
12/8/2021,416.179993,419.850006,408.279999,411.25,401.15741,4079400,961
12/9/2021,410.799988,415.25,408.290009,411.339996,401.245209,3822900,962
12/10/2021,412.190002,415.609985,410.26001,415.399994,405.205597,2625200,963
12/13/2021,415.399994,416.5,404.51001,405.23999,395.294922,3766400,964
12/14/2021,403.450012,405.679993,398.079987,402.200012,392.329529,4662800,965
12/15/2021,400.619995,407.929993,399.390015,407.809998,397.801849,4421400,966
12/16/2021,408.399994,408.869995,398.119995,399.529999,389.725067,4632800,967
12/17/2021,396.970001,397.980011,387.420013,387.980011,378.458496,11097500,968
12/20/2021,384.290009,390.170013,380.899994,389.399994,379.843658,4294800,969
12/21/2021,391.630005,393.76001,383.23999,390.470001,380.88739,3038200,970
12/22/2021,391,395.769989,388.859985,395.640015,385.930542,3267800,971
12/23/2021,398.290009,399.839996,394.619995,397.070007,387.325439,2743900,972
12/27/2021,399.040009,404.450012,398.209991,404.089996,394.173126,2228300,973
12/28/2021,404.98999,407.019989,403,406.220001,396.250885,2521400,974
12/29/2021,406.380005,412.369995,406.309998,410.839996,400.757507,2209300,975
12/30/2021,411.850006,413.440002,408.399994,409.940002,399.879578,1804400,976
12/31/2021,409.98999,416.529999,409.890015,415.01001,404.825165,2386100,977
1/3/2022,416.570007,417.839996,403.26001,408.640015,398.611481,3715700,978
1/4/2022,408.640015,413.609985,408.190002,412.839996,402.708405,3266500,979
1/5/2022,414,414.220001,406.809998,407.23999,397.24585,4443200,980
1/6/2022,408.559998,409.070007,403.019989,405.76001,395.802155,3315100,981
1/7/2022,403.359985,404.089996,392.880005,393.609985,383.950317,4520700,982
1/10/2022,387.399994,387.589996,380.910004,387.459991,377.951263,6440000,983
1/11/2022,388.070007,391.839996,384.320007,386.670013,377.180664,4385400,984
1/12/2022,388.290009,393.450012,386.380005,389.399994,379.843658,3623300,985
1/13/2022,392.51001,394.309998,385.859985,386.980011,377.483063,3466300,986
1/14/2022,381.329987,382.01001,371.5,372,362.870667,6336200,987
1/18/2022,366.100006,368.089996,360.029999,366.720001,357.720245,6435200,988
1/19/2022,367.179993,368.700012,359.410004,359.690002,350.862762,5175100,989
1/20/2022,361.329987,361.850006,349.019989,349.579987,341.000885,5440600,990
1/21/2022,351.720001,360.089996,347.179993,349.100006,340.532654,7718400,991
1/24/2022,343.779999,364.380005,343.609985,363.809998,354.881683,8584300,992
1/25/2022,358.140015,361.519989,352.190002,358.980011,350.170197,5536700,993
1/26/2022,360,365.899994,354.450012,357.279999,348.511902,6103300,994
1/27/2022,360.429993,364.119995,353.910004,356.429993,347.68277,3941000,995
1/28/2022,360.170013,366.720001,352.839996,366.540009,357.544647,4551300,996
1/31/2022,364.809998,367.410004,362.209991,366.980011,357.973877,4084600,997
2/1/2022,369.470001,370.690002,362.369995,368.700012,359.651672,3406800,998
2/2/2022,368.380005,374.670013,367.76001,373.730011,364.558228,3839300,999
2/3/2022,370.190002,372.119995,363.200012,364.809998,355.857147,4009700,1000
2/4/2022,363.5,364.670013,354.25,359.670013,350.843262,3728100,1001
2/7/2022,360.26001,361.799988,355.440002,357.350006,348.580231,2809300,1002
2/8/2022,357.350006,362.980011,354.799988,361.440002,352.569824,3225100,1003
2/9/2022,365.309998,367.459991,363,364.369995,355.427917,2777500,1004
2/10/2022,358.839996,363,352.869995,355.089996,346.375702,4291800,1005
2/11/2022,354.690002,357.339996,348.559998,350.290009,341.693451,3308700,1006
2/14/2022,348,352.910004,346.829987,351.559998,342.932312,3654300,1007
2/15/2022,355.559998,357.420013,351.380005,353.26001,344.590576,3552500,1008
2/16/2022,351.5,352.859985,345.720001,350.089996,341.498352,3594900,1009
2/17/2022,348.98999,352.309998,347.390015,347.940002,339.401154,3927000,1010
2/18/2022,348.390015,350.600006,344.100006,346.869995,338.357361,5526100,1011
2/22/2022,335.089996,336.690002,312.350006,316.170013,308.410828,19752800,1012
2/23/2022,319.320007,320.399994,307.100006,308.450012,300.880249,11026000,1013
2/24/2022,300,313.440002,299.290009,313.23999,305.552704,8416700,1014
2/25/2022,313.179993,317.440002,307.570007,316.649994,308.879028,6510600,1015
2/28/2022,312.970001,316.079987,310.480011,315.829987,308.079163,5735100,1016
3/1/2022,314.589996,322.429993,313.76001,320.25,312.390686,5640900,1017
3/2/2022,321.059998,331.190002,319.679993,327.369995,319.335968,5645600,1018
3/3/2022,329.190002,330.679993,322.829987,324.359985,316.39978,3858400,1019
3/4/2022,322.209991,326.660004,319.51001,324.26001,316.302307,3630900,1020
3/7/2022,324.26001,329.600006,320.109985,322.769989,314.848816,4670000,1021
3/8/2022,319.75,328.48999,315.950012,316.73999,308.966797,5092500,1022
3/9/2022,320,322.459991,316.920013,317.200012,311.282837,4443600,1023
3/10/2022,314.359985,318.26001,308.75,317.940002,312.009003,3895200,1024
3/11/2022,319.279999,321.790009,316.230011,316.790009,310.880463,2973300,1025
3/14/2022,322.910004,324,316.209991,318.359985,312.421143,3604200,1026
3/15/2022,320.350006,330.179993,320.329987,328.540009,322.411255,3775300,1027
3/16/2022,331.579987,333.950012,324.230011,330.910004,324.73703,3942400,1028
3/17/2022,329.140015,336.359985,327.839996,336.359985,330.085327,3123200,1029
3/18/2022,333.630005,340.73999,332.309998,340.73999,334.383667,9409600,1030
3/21/2022,338.040009,340.690002,327.079987,329.369995,323.225769,4521200,1031
3/22/2022,329.320007,331.299988,324.01001,329.730011,323.579071,4852800,1032
3/23/2022,326.899994,328.190002,315.850006,317.049988,311.135559,5207700,1033
3/24/2022,317.149994,319.399994,314.299988,315.779999,309.889313,4599900,1034
3/25/2022,318.480011,318.799988,308.299988,310.679993,304.884399,5176500,1035
3/28/2022,311,314.350006,309.230011,314.279999,308.417267,3936600,1036
3/29/2022,316.910004,321,312.920013,317.709991,311.783264,5306100,1037
3/30/2022,313.109985,315.23999,306.100006,308.459991,302.705811,7223800,1038
3/31/2022,306.209991,307.959991,298.890015,299.329987,293.746155,11044600,1039
4/1/2022,300.5,303.369995,298.899994,301.890015,296.258423,5554600,1040
4/4/2022,301.48999,306.480011,299.570007,305.579987,299.879517,4659500,1041
4/5/2022,306.26001,309.100006,302.209991,304.859985,299.172974,4376100,1042
4/6/2022,298.089996,300.660004,294.98999,298.540009,292.970917,6499900,1043
4/7/2022,296.790009,304.589996,293.589996,302.75,297.102356,5241000,1044
4/8/2022,301.459991,312.290009,301.279999,311.109985,305.306396,5741900,1045
4/11/2022,307.809998,314.170013,305.929993,306.720001,300.998322,4100600,1046
4/12/2022,309.440002,313.290009,305.100006,306.290009,300.576324,4122600,1047
4/13/2022,306.109985,311.700012,305.720001,310.420013,304.629272,3185300,1048
4/14/2022,310.829987,312.25,304.329987,304.519989,298.839325,4569200,1049
4/18/2022,303,306.290009,298.720001,300.209991,294.609741,3192400,1050
4/19/2022,300.609985,308.130005,299.809998,307.799988,302.058167,3389700,1051
4/20/2022,311,316.100006,309.75,315.140015,309.261261,4720800,1052
4/21/2022,317,318.399994,309.73999,310.359985,304.570404,3014200,1053
4/22/2022,309.820007,309.820007,299.779999,300.109985,294.511566,4043200,1054
4/25/2022,300,305.160004,296.269989,304.940002,299.251495,4396900,1055
4/26/2022,302.25,307.559998,299.720001,299.959991,294.36441,3415200,1056
4/27/2022,301.299988,306.420013,299.119995,301.600006,295.973846,3446200,1057
4/28/2022,304.75,314.540009,303.01001,311.76001,305.944275,4149500,1058
4/29/2022,308.149994,311.720001,299.709991,300.399994,294.796173,4878200,1059
5/2/2022,301.98999,308.790009,299.910004,306.970001,301.243652,4233900,1060
5/3/2022,305.690002,309,303.019989,304.959991,299.271118,3336600,1061
5/4/2022,304.079987,315.75,302.929993,315.309998,309.42804,4021300,1062
5/5/2022,311,311.359985,293.709991,299.109985,293.530212,4959600,1063
5/6/2022,296.299988,296.75,289.410004,294.309998,288.819794,4325300,1064
5/9/2022,290.279999,300.73999,288.5,297.029999,291.489044,5243600,1065
5/10/2022,298.459991,301.070007,287.660004,291.160004,285.728577,4392900,1066
5/11/2022,291.450012,293.329987,282.570007,282.959991,277.681519,3880500,1067
5/12/2022,281.570007,293.179993,280.630005,289.690002,284.28595,4447700,1068
5/13/2022,289.950012,299.420013,288.450012,296.029999,290.507721,3949100,1069
5/16/2022,294.079987,299.570007,289.790009,295.98999,290.468445,4267900,1070
5/17/2022,306.5,310.940002,290.899994,300.950012,295.335968,12425900,1071
5/18/2022,293,295.440002,281.179993,285.179993,279.860077,7799500,1072
5/19/2022,285.5,292.5,284.959991,287.76001,282.391998,5211500,1073
5/20/2022,289.820007,290.5,279.589996,287.190002,281.832611,5621800,1074
5/23/2022,289.089996,290.339996,280.320007,286.029999,280.694275,4305600,1075
5/24/2022,284,289.320007,280.649994,287.920013,282.549011,4241900,1076
5/25/2022,285.809998,295.48999,285.660004,293.570007,288.093597,4612900,1077
5/26/2022,297.320007,305.630005,297,302.809998,297.161224,4170800,1078
5/27/2022,303.540009,308.5,301.600006,308.459991,302.705811,3899300,1079
5/31/2022,306.600006,307.869995,300.829987,302.75,297.102356,5966600,1080
6/1/2022,301.73999,302.980011,297.029999,297.190002,293.487976,3080800,1081
6/2/2022,298.809998,306.029999,295.890015,305.869995,302.059814,4086400,1082
6/3/2022,303.329987,308.459991,301.899994,305.079987,301.279663,2956600,1083
6/6/2022,305.559998,307.609985,303.25,303.890015,300.104492,2562000,1084
6/7/2022,295.059998,302.380005,292.600006,301.769989,298.010895,3547800,1085
6/8/2022,299.779999,300.579987,295.679993,297.529999,293.82373,3003100,1086
6/9/2022,297.76001,306.880005,297.350006,299.859985,296.124695,4168400,1087
6/10/2022,291.5,296.5,288.640015,289.23999,285.636963,4623900,1088
6/13/2022,284.359985,286.820007,281.279999,283.160004,279.632721,4704600,1089
6/14/2022,283.209991,286.380005,276.589996,278.670013,275.198669,3987000,1090
6/15/2022,281,283.589996,275.470001,279.730011,276.245453,4050400,1091
6/16/2022,274.920013,276.109985,269.730011,273.459991,270.053558,6181000,1092
6/17/2022,271,276.619995,270.390015,270.730011,267.357544,10775600,1093
6/21/2022,273.690002,273.920013,267.420013,269.200012,265.846619,5498400,1094
6/22/2022,266.390015,271.769989,264.51001,268.980011,265.629364,4678400,1095
6/23/2022,270,275.589996,269.890015,275.420013,271.989136,3747500,1096
6/24/2022,277.470001,283.459991,273.920013,283,279.474731,10310700,1097
6/27/2022,284.459991,285,281.48999,282.690002,279.168579,2538600,1098
6/28/2022,283.779999,285.600006,269.820007,270.149994,266.78479,4052100,1099
6/29/2022,271.579987,276.160004,268.809998,273.869995,270.458435,2460500,1100
6/30/2022,270.730011,277.040009,268.040009,274.269989,270.853455,4058000,1101
7/1/2022,275.730011,280.75,274.549988,279.079987,275.603516,2818300,1102
7/5/2022,275.5,283.730011,275.029999,283.730011,280.195648,3241300,1103
7/6/2022,284.98999,285.920013,280.519989,283.579987,280.047455,2206100,1104
7/7/2022,282.839996,286.970001,281.450012,286.690002,283.118774,3133900,1105
7/8/2022,285.98999,287.98999,283.910004,286.470001,282.901489,1891000,1106
7/11/2022,285.179993,289.589996,285.140015,286.390015,282.82251,2453200,1107
7/12/2022,288.970001,293.640015,283.410004,285.119995,281.568298,2696100,1108
7/13/2022,281.630005,289.790009,279.76001,287.179993,283.602631,2941600,1109
7/14/2022,281.850006,290.290009,281.649994,289.480011,285.874023,2822200,1110
7/15/2022,294.809998,295.450012,290.950012,292.410004,288.767517,2647200,1111
7/18/2022,297.25,298.48999,292,293.049988,289.399506,2664000,1112
7/19/2022,295.440002,300.01001,293.309998,299.829987,296.095032,2614900,1113
